1.365326, 1.539848, -0.154589, 220,1   3   7  10 
1.431401, 1.645612, -0.156858, 219,1  3  7  9 
1.348375, 1.742510, -0.222826, 304,1  3  7  8 
1.008702, 0.884161, -0.230054, 349,1   3   6  11 
1.029851, 0.912622, -0.229241, 349,1   3   6  10 
0.967228, 0.832961, -0.234890, 349,1  3  6  9 
0.993745, 0.953964, -0.248960, 349,1  3  6  8 
1.236124, 1.361356, -0.222050, 349,1  3  6  7 
1.473813, 1.724823, -0.193536, 220,1   3   5  11 
1.470681, 1.737050, -0.191364, 220,1   3   5  10 
1.471681, 1.707417, -0.196675, 220,1  3  5  9 
1.527280, 1.752236, -0.178689, 220,1  3  5  8 
1.688348, 2.572343, -0.191364, 220,1  3  5  7 
1.343404, 1.492061, -0.217571, 220,1  3  5  6 
1.158847, 1.091027, -0.187893, 351,1   3   4  11 
1.255722, 1.246490, -0.179591, 216,1   3   4  10 
1.296559, 1.311127, -0.185604, 213,1  3  4  9 
1.274505, 1.426380, -0.242805, 304,1  3  4  8 
1.360619, 1.570793, -0.171937, 219,1  3  4  7 
1.090777, 1.028840, -0.245338, 349,1  3  4  6 
1.645160, 2.155419, -0.191364, 144,1  3  4  5 
1.230794, 1.144553, -0.172754, 220,1   2  10  11 
1.287307, 1.235094, -0.182253, 220,1   2   9  11 
1.165485, 1.083376, -0.178043, 220,1   2   9  10 
1.177891, 1.290582, -0.290748, 304,1   2   8  11 
1.107207, 1.182245, -0.294564, 304,1   2   8  10 
1.123737, 1.191841, -0.295646, 304,1  2  8  9 
1.345765, 1.536180, -0.172543, 161,1   2   7  11 
1.304403, 1.463027, -0.167566, 127,1   2   7  10 
1.383486, 1.593697, -0.169799, 127,1  2  7  9 
1.276305, 1.666458, -0.269051, 304,1  2  7  8 
1.288186, 1.228745, -0.190756, 349,1   2   6  11 
1.228344, 1.153860, -0.186170, 349,1   2   6  10 
1.175373, 1.072003, -0.196894, 300,1  2  6  9 
1.038110, 1.039498, -0.289973, 304,1  2  6  8 
1.398197, 1.636228, -0.179301, 186,1  2  6  7 
1.233133, 1.300938, -0.274252, 349,1   2   5  11 
1.173013, 1.215731, -0.270139, 349,1   2   5  10 
1.166635, 1.184616, -0.279757, 349,1  2  5  9 
1.220468, 1.317044, -0.286664, 304,1  2  5  8 
1.374120, 1.786149, -0.263980, 349,1  2  5  7 
1.170732, 1.171004, -0.238327, 349,1  2  5  6 
1.264584, 1.273193, -0.203321, 347,1   2   4  11 
1.361677, 1.448275, -0.191471, 205,1   2   4  10 
1.381552, 1.485945, -0.202125, 342,1  2  4  9 
1.287237, 1.528069, -0.287005, 304,1  2  4  8 
1.407630, 1.705572, -0.184647, 347,1  2  4  7 
1.347610, 1.385807, -0.203167, 341,1  2  4  6 
1.452674, 1.742867, -0.282058, 349,1  2  4  5 
1.238543, 1.156938, -0.170498, 220,1   2   3  11 
1.187692, 1.099371, -0.160780, 219,1   2   3  10 
1.258071, 1.171781, -0.174061, 219,1  2  3  9 
1.479751, 1.693334, -0.221893, 304,1  2  3  8 
1.230495, 1.337845, -0.158757, 191,1  2  3  7 
1.144464, 1.002875, -0.189308, 342,1  2  3  6 
1.412855, 1.523653, -0.269874, 349,1  2  3  5 
1.390787, 1.465529, -0.191424, 344,1  2  3  4 
1.117384, 1.321691, -0.313794, 349,7   8   9  10  11 
1.126465, 1.170085, -0.293873, 349,6   8   9  10  11 
1.079226, 1.059461, -0.276840, 349,6   7   9  10  11 
1.100424, 1.304788, -0.361529, 349,6   7   8  10  11 
1.146330, 1.389017, -0.344426, 349,6   7   8   9  11 
1.127184, 1.354357, -0.346849, 349,6   7   8   9  10 
1.171613, 1.231322, -0.258974, 349,5   8   9  10  11 
1.428304, 1.919484, -0.266104, 239,5   7   9  10  11 
1.150230, 1.392310, -0.303611, 349,5   7   8  10  11 
1.206963, 1.501025, -0.287948, 349,5   7   8   9  11 
1.197292, 1.482454, -0.287599, 349,5   7   8   9  10 
1.463165, 1.691725, -0.237513, 239,5   6   9  10  11 
1.200612, 1.298299, -0.307739, 349,5   6   8  10  11 
1.283843, 1.448345, -0.277152, 349,5   6   8   9  11 
1.223771, 1.359615, -0.293493, 349,5   6   8   9  10 
1.396100, 1.869172, -0.292939, 349,5   6   7  10  11 
1.435037, 1.955404, -0.292939, 349,5   6   7   9  11 
1.432852, 1.952528, -0.292939, 349,5   6   7   9  10 
1.192995, 1.493022, -0.341247, 349,5   6   7   8  11 
1.198496, 1.505605, -0.337156, 349,5   6   7   8  10 
1.252482, 1.614078, -0.322247, 349,5  6  7  8  9 
1.169454, 1.246685, -0.247045, 349,4   8   9  10  11 
1.137641, 1.164862, -0.274182, 352,4   7   9  10  11 
1.191556, 1.482592, -0.322131, 349,4   7   8  10  11 
1.225646, 1.549450, -0.303972, 349,4   7   8   9  11 
1.223098, 1.544201, -0.309136, 349,4   7   8   9  10 
1.121369, 0.959269, -0.236174, 349,4   6   9  10  11 
1.149799, 1.234233, -0.293565, 349,4   6   8  10  11 
1.252370, 1.414953, -0.271863, 349,4   6   8   9  11 
1.292106, 1.511773, -0.276668, 349,4   6   8   9  10 
1.068471, 1.086251, -0.329932, 349,4   6   7  10  11 
1.097506, 1.137190, -0.321770, 349,4   6   7   9  11 
1.157931, 1.221304, -0.304299, 349,4   6   7   9  10 
1.207327, 1.530582, -0.356072, 349,4   6   7   8  11 
1.205061, 1.526108, -0.357195, 349,4   6   7   8  10 
1.246919, 1.610831, -0.339976, 349,4  6  7  8  9 
1.615594, 2.004572, -0.208574, 239,4   5   9  10  11 
1.273478, 1.430161, -0.264468, 349,4   5   8  10  11 
1.376634, 1.624605, -0.231969, 349,4   5   8   9  11 
1.412170, 1.728521, -0.251929, 349,4   5   8   9  10 
1.574470, 2.294986, -0.266104, 239,4   5   7  10  11 
1.617109, 2.403187, -0.266104, 239,4   5   7   9  11 
1.619856, 2.410450, -0.266104, 239,4   5   7   9  10 
1.331021, 1.785827, -0.299512, 349,4   5   7   8  11 
1.333686, 1.792178, -0.297797, 349,4   5   7   8  10 
1.374919, 1.883868, -0.282003, 349,4  5  7  8  9 
1.527491, 1.866206, -0.237513, 238,4   5   6  10  11 
1.615577, 2.064554, -0.237513, 232,4   5   6   9  11 
1.647013, 2.185189, -0.238796, 232,4   5   6   9  10 
1.392977, 1.686061, -0.271490, 349,4   5   6   8  11 
1.390683, 1.710278, -0.296280, 349,4   5   6   8  10 
1.478680, 1.894025, -0.270666, 349,4  5  6  8  9 
1.537935, 2.242263, -0.292939, 349,4   5   6   7  11 
1.544042, 2.258328, -0.292939, 349,4   5   6   7  10 
1.591191, 2.378459, -0.292939, 349,4  5  6  7  9 
1.330975, 1.809213, -0.335747, 349,4  5  6  7  8 
1.105182, 1.100210, -0.291708, 304,3   8   9  10  11 
1.198779, 1.151995, -0.195324, 352,3   7   9  10  11 
1.327556, 1.658851, -0.270157, 304,3   7   8  10  11 
1.344861, 1.690570, -0.264940, 304,3   7   8   9  11 
1.321002, 1.648387, -0.267656, 304,3   7   8   9  10 
0.782172, 0.580354, -0.300071, 349,3   6   9  10  11 
0.994631, 0.963593, -0.330793, 349,3   6   8  10  11 
1.034457, 1.022875, -0.325676, 349,3   6   8   9  11 
1.000499, 0.985329, -0.329486, 349,3   6   8   9  10 
1.060185, 0.992216, -0.264573, 349,3   6   7  10  11 
1.031941, 0.982120, -0.269973, 349,3   6   7   9  11 
1.053650, 0.999496, -0.276043, 349,3   6   7   9  10 
1.226453, 1.481728, -0.301296, 349,3   6   7   8  11 
1.221619, 1.474147, -0.299899, 349,3   6   7   8  10 
1.258161, 1.540732, -0.294894, 349,3  6  7  8  9 
1.296730, 1.399259, -0.254329, 349,3   5   9  10  11 
1.206124, 1.254679, -0.263607, 349,3   5   8  10  11 
1.255001, 1.342394, -0.250299, 239,3   5   8   9  11 
1.165302, 1.215813, -0.269996, 349,3   5   8   9  10 
1.519338, 2.085466, -0.232952, 239,3   5   7  10  11 
1.542318, 2.134894, -0.229289, 239,3   5   7   9  11 
1.549011, 2.162130, -0.230324, 239,3   5   7   9  10 
1.433085, 1.888502, -0.234576, 239,3   5   7   8  11 
1.418594, 1.867201, -0.231233, 239,3   5   7   8  10 
1.472232, 1.978144, -0.227563, 239,3  5  7  8  9 
1.177639, 1.235788, -0.286231, 349,3   5   6  10  11 
1.249696, 1.359676, -0.263814, 349,3   5   6   9  11 
1.190677, 1.277025, -0.285290, 349,3   5   6   9  10 
1.208614, 1.292106, -0.278053, 349,3   5   6   8  11 
1.202986, 1.287343, -0.270628, 349,3   5   6   8  10 
1.151845, 1.197594, -0.279461, 349,3  5  6  8  9 
1.410373, 1.869951, -0.233422, 239,3   5   6   7  11 
1.424528, 1.904689, -0.230074, 239,3   5   6   7  10 
1.463372, 1.987381, -0.229859, 239,3  5  6  7  9 
1.336464, 1.728420, -0.245338, 349,3  5  6  7  8 
1.038832, 0.846065, -0.265229, 352,3   4   9  10  11 
1.077754, 1.088940, -0.274891, 304,3   4   8  10  11 
1.111832, 1.144101, -0.269347, 304,3   4   8   9  11 
1.208643, 1.320385, -0.263276, 304,3   4   8   9  10 
1.272559, 1.297460, -0.240278, 352,3   4   7  10  11 
1.264180, 1.319865, -0.233005, 352,3   4   7   9  11 
1.291374, 1.348397, -0.249505, 352,3   4   7   9  10 
1.324424, 1.677529, -0.261195, 304,3   4   7   8  11 
1.318504, 1.665682, -0.262484, 304,3   4   7   8  10 
1.337410, 1.701295, -0.257212, 304,3  4  7  8  9 
0.820087, 0.628376, -0.352057, 349,3   4   6  10  11 
0.945623, 0.781345, -0.299588, 349,3   4   6   9  11 
1.093352, 0.956579, -0.293406, 349,3   4   6   9  10 
1.095745, 1.137175, -0.292157, 349,3   4   6   8  11 
1.142123, 1.226934, -0.306370, 349,3   4   6   8  10 
1.167831, 1.267410, -0.295083, 349,3  4  6  8  9 
1.174069, 1.188116, -0.276019, 349,3   4   6   7  11 
1.233402, 1.268566, -0.282798, 349,3   4   6   7  10 
1.219142, 1.282395, -0.284400, 349,3  4  6  7  9 
1.262911, 1.573142, -0.293951, 349,3  4  6  7  8 
1.369710, 1.567655, -0.239212, 349,3   4   5  10  11 
1.431476, 1.692993, -0.231046, 239,3   4   5   9  11 
1.486725, 1.838676, -0.227514, 349,3   4   5   9  10 
1.329302, 1.506035, -0.225102, 239,3   4   5   8  11 
1.356275, 1.579262, -0.239478, 349,3   4   5   8  10 
1.410201, 1.683583, -0.215002, 239,3  4  5  8  9 
1.582454, 2.270340, -0.228477, 239,3   4   5   7  11 
1.585176, 2.277797, -0.228004, 239,3   4   5   7  10 
1.604148, 2.320678, -0.224318, 239,3  4  5  7  9 
1.482286, 2.031291, -0.225330, 239,3  4  5  7  8 
1.292627, 1.469939, -0.252255, 349,3   4   5   6  11 
1.339292, 1.578121, -0.263156, 349,3   4   5   6  10 
1.404269, 1.704475, -0.233509, 349,3  4  5  6  9 
1.430578, 1.732703, -0.256861, 349,3  4  5  6  8 
1.489044, 2.080646, -0.229859, 239,3  4  5  6  7 
1.144244, 1.220687, -0.331079, 304,2   8   9  10  11 
1.144746, 1.111598, -0.234045, 352,2   7   9  10  11 
1.242748, 1.571739, -0.320866, 304,2   7   8  10  11 
1.265675, 1.615749, -0.316012, 304,2   7   8   9  11 
1.259017, 1.602285, -0.318540, 304,2   7   8   9  10 
1.072498, 0.843807, -0.249233, 349,2   6   9  10  11 
1.194856, 1.287028, -0.335467, 304,2   6   8  10  11 
1.239164, 1.365377, -0.330386, 304,2   6   8   9  11 
1.206440, 1.326127, -0.329777, 304,2   6   8   9  10 
1.243847, 1.245771, -0.210268, 349,2   6   7  10  11 
1.127851, 1.098629, -0.268878, 349,2   6   7   9  11 
1.148113, 1.117582, -0.242730, 349,2   6   7   9  10 
1.324972, 1.722368, -0.319679, 304,2   6   7   8  11 
1.316888, 1.707154, -0.318318, 304,2   6   7   8  10 
1.348197, 1.770263, -0.313446, 304,2  6  7  8  9 
1.054473, 1.027940, -0.310539, 349,2   5   9  10  11 
1.039511, 1.066222, -0.325440, 304,2   5   8  10  11 
1.120445, 1.196097, -0.304254, 304,2   5   8   9  11 
1.043303, 1.085159, -0.326881, 304,2   5   8   9  10 
1.195270, 1.407383, -0.269481, 349,2   5   7  10  11 
1.215372, 1.441790, -0.267337, 349,2   5   7   9  11 
1.230039, 1.470216, -0.266978, 349,2   5   7   9  10 
1.212320, 1.513570, -0.282991, 304,2   5   7   8  11 
1.220759, 1.532602, -0.278539, 304,2   5   7   8  10 
1.265918, 1.619263, -0.276422, 304,2  5  7  8  9 
1.134395, 1.129484, -0.266269, 349,2   5   6  10  11 
1.199846, 1.233540, -0.243226, 349,2   5   6   9  11 
1.137784, 1.153836, -0.260456, 349,2   5   6   9  10 
1.222726, 1.348165, -0.298910, 304,2   5   6   8  11 
1.183957, 1.289793, -0.310334, 304,2   5   6   8  10 
1.150289, 1.222510, -0.295662, 304,2  5  6  8  9 
1.293922, 1.579987, -0.223839, 349,2   5   6   7  11 
1.299909, 1.593331, -0.219020, 349,2   5   6   7  10 
1.329670, 1.647957, -0.216728, 349,2  5  6  7  9 
1.289232, 1.670309, -0.280301, 304,2  5  6  7  8 
1.038112, 0.865233, -0.281404, 352,2   4   9  10  11 
1.153068, 1.264781, -0.308454, 304,2   4   8  10  11 
1.193687, 1.337532, -0.305011, 304,2   4   8   9  11 
1.280410, 1.519524, -0.310265, 304,2   4   8   9  10 
1.207123, 1.244416, -0.254003, 378,2   4   7  10  11 
1.125397, 1.137189, -0.300126, 378,2   4   7   9  11 
1.170493, 1.197253, -0.277078, 352,2   4   7   9  10 
1.309840, 1.734859, -0.315061, 304,2   4   7   8  11 
1.304166, 1.722758, -0.316256, 304,2   4   7   8  10 
1.322214, 1.759133, -0.311369, 304,2  4  7  8  9 
1.039755, 0.839182, -0.280655, 349,2   4   6  10  11 
1.071855, 0.897186, -0.277072, 349,2   4   6   9  11 
1.260077, 1.138585, -0.253748, 349,2   4   6   9  10 
1.337682, 1.576243, -0.297472, 304,2   4   6   8  11 
1.381421, 1.687027, -0.309941, 304,2   4   6   8  10 
1.405740, 1.732196, -0.309552, 304,2  4  6  8  9 
1.267231, 1.318795, -0.211727, 349,2   4   6   7  11 
1.309553, 1.381506, -0.213331, 349,2   4   6   7  10 
1.204982, 1.239306, -0.271713, 349,2  4  6  7  9 
1.388345, 1.885883, -0.315061, 304,2  4  6  7  8 
1.183017, 1.248972, -0.282357, 349,2   4   5  10  11 
1.272491, 1.400068, -0.275020, 349,2   4   5   9  11 
1.325381, 1.521090, -0.280854, 349,2   4   5   9  10 
1.200129, 1.358871, -0.285793, 304,2   4   5   8  11 
1.241358, 1.452216, -0.289438, 304,2   4   5   8  10 
1.303389, 1.567537, -0.284720, 304,2  4  5  8  9 
1.372176, 1.779923, -0.269269, 349,2   4   5   7  11 
1.374937, 1.786261, -0.267479, 349,2   4   5   7  10 
1.393586, 1.822711, -0.265329, 349,2  4  5  7  9 
1.328969, 1.780983, -0.277005, 304,2  4  5  7  8 
1.309213, 1.445285, -0.234034, 349,2   4   5   6  11 
1.359032, 1.557466, -0.235097, 349,2   4   5   6  10 
1.423380, 1.676463, -0.232884, 349,2  4  5  6  9 
1.487786, 1.897252, -0.290307, 304,2  4  5  6  8 
1.425244, 1.875384, -0.221712, 349,2  4  5  6  7 
0.937762, 0.698548, -0.287716, 352,2   3   9  10  11 
1.340144, 1.481410, -0.298693, 304,2   3   8  10  11 
1.365937, 1.535958, -0.293331, 304,2   3   8   9  11 
1.297133, 1.438539, -0.298722, 304,2   3   8   9  10 
1.205976, 1.166138, -0.230169, 349,2   3   7  10  11 
1.100230, 1.037982, -0.269078, 352,2   3   7   9  11 
1.093259, 1.027998, -0.260319, 352,2   3   7   9  10 
1.496500, 2.047415, -0.269496, 304,2   3   7   8  11 
1.478101, 2.015605, -0.268035, 304,2   3   7   8  10 
1.529502, 2.127551, -0.262803, 304,2  3  7  8  9 
0.879314, 0.638994, -0.320636, 349,2   3   6  10  11 
0.950928, 0.728221, -0.303069, 349,2   3   6   9  11 
0.940860, 0.717847, -0.298307, 349,2   3   6   9  10 
1.457458, 1.674622, -0.284261, 239,2   3   6   8  11 
1.473128, 1.712589, -0.270528, 304,2   3   6   8  10 
1.382135, 1.531993, -0.294022, 304,2  3  6  8  9 
1.228079, 1.207046, -0.213073, 349,2   3   6   7  11 
1.256083, 1.243925, -0.237358, 349,2   3   6   7  10 
1.175480, 1.149568, -0.272957, 349,2  3  6  7  9 
1.570162, 2.229697, -0.266755, 304,2  3  6  7  8 
1.132776, 1.124189, -0.329129, 349,2   3   5  10  11 
1.195231, 1.225225, -0.308059, 349,2   3   5   9  11 
1.114033, 1.121387, -0.329581, 349,2   3   5   9  10 
1.383232, 1.574783, -0.253638, 239,2   3   5   8  11 
1.342604, 1.516819, -0.227450, 304,2   3   5   8  10 
1.351519, 1.512786, -0.250893, 239,2  3  5  8  9 
1.339954, 1.662950, -0.277943, 349,2   3   5   7  11 
1.336285, 1.667304, -0.273459, 349,2   3   5   7  10 
1.383195, 1.751682, -0.271327, 349,2  3  5  7  9 
1.435334, 1.960627, -0.236009, 239,2  3  5  7  8 
1.267891, 1.320953, -0.274770, 349,2   3   5   6  11 
1.312319, 1.398495, -0.250305, 349,2   3   5   6  10 
1.259481, 1.303422, -0.263748, 349,2  3  5  6  9 
1.567216, 1.863313, -0.202898, 239,2  3  5  6  8 
1.457451, 1.923265, -0.234857, 239,2  3  5  6  7 
0.917725, 0.719010, -0.326573, 378,2   3   4  10  11 
0.929785, 0.750626, -0.313277, 378,2   3   4   9  11 
1.090143, 0.937305, -0.310906, 352,2   3   4   9  10 
1.382042, 1.612117, -0.246011, 304,2   3   4   8  11 
1.429495, 1.731072, -0.259109, 304,2   3   4   8  10 
1.434380, 1.740425, -0.251490, 304,2  3  4  8  9 
1.064154, 1.023908, -0.331015, 378,2   3   4   7  11 
1.198723, 1.207213, -0.284286, 378,2   3   4   7  10 
1.141687, 1.143314, -0.309851, 378,2  3  4  7  9 
1.483604, 2.051330, -0.261816, 304,2  3  4  7  8 
1.019997, 0.817677, -0.259773, 349,2   3   4   6  11 
1.072931, 0.884655, -0.302761, 349,2   3   4   6  10 
1.108357, 0.950094, -0.284575, 349,2  3  4  6  9 
1.612915, 2.050323, -0.246132, 304,2  3  4  6  8 
1.282191, 1.321439, -0.240153, 349,2  3  4  6  7 
1.303982, 1.439777, -0.285642, 349,2   3   4   5  11 
1.351412, 1.546966, -0.294112, 349,2   3   4   5  10 
1.397540, 1.634366, -0.270037, 349,2  3  4  5  9 
1.595533, 2.067135, -0.209416, 239,2  3  4  5  8 
1.442574, 1.908878, -0.273286, 349,2  3  4  5  7 
1.501295, 1.785818, -0.229263, 349,2  3  4  5  6 
1.122060, 1.158025, -0.225133, 304,1   8   9  10  11 
1.278166, 1.394276, -0.187977, 220,1   7   9  10  11 
1.123836, 1.337756, -0.296321, 349,1   7   8  10  11 
1.170761, 1.426521, -0.296570, 349,1   7   8   9  11 
1.140248, 1.368238, -0.293681, 349,1   7   8   9  10 
1.128785, 1.010743, -0.186292, 220,1   6   9  10  11 
1.153728, 1.223327, -0.257782, 349,1   6   8  10  11 
1.179564, 1.273352, -0.262774, 349,1   6   8   9  11 
1.128445, 1.203686, -0.252881, 349,1   6   8   9  10 
1.089412, 1.140125, -0.264535, 349,1   6   7  10  11 
1.118410, 1.186573, -0.264535, 349,1   6   7   9  11 
1.081662, 1.129321, -0.264535, 349,1   6   7   9  10 
1.171805, 1.442968, -0.332957, 349,1   6   7   8  11 
1.145747, 1.393107, -0.330217, 349,1   6   7   8  10 
1.171474, 1.443484, -0.330454, 349,1  6  7  8  9 
1.550273, 1.830533, -0.194772, 220,1   5   9  10  11 
1.263667, 1.380822, -0.205321, 349,1   5   8  10  11 
1.295562, 1.446839, -0.212333, 349,1   5   8   9  11 
1.239737, 1.367800, -0.209364, 349,1   5   8   9  10 
1.501994, 2.085251, -0.272201, 220,1   5   7  10  11 
1.540801, 2.180662, -0.272201, 220,1   5   7   9  11 
1.529131, 2.151784, -0.272201, 220,1   5   7   9  10 
1.278414, 1.643113, -0.279910, 349,1   5   7   8  11 
1.271885, 1.631068, -0.279910, 349,1   5   7   8  10 
1.341630, 1.779289, -0.279910, 349,1  5  7  8  9 
1.594617, 1.949610, -0.224216, 220,1   5   6  10  11 
1.600985, 1.981176, -0.224216, 220,1   5   6   9  11 
1.556629, 1.913871, -0.224216, 220,1   5   6   9  10 
1.377916, 1.619931, -0.251998, 349,1   5   6   8  11 
1.368282, 1.609887, -0.245453, 349,1   5   6   8  10 
1.262728, 1.406067, -0.256696, 349,1  5  6  8  9 
1.550148, 2.229049, -0.298813, 349,1   5   6   7  11 
1.533653, 2.187503, -0.298813, 349,1   5   6   7  10 
1.555007, 2.242540, -0.298813, 349,1  5  6  7  9 
1.323472, 1.776056, -0.316896, 349,1  5  6  7  8 
1.302526, 1.275590, -0.149727, 220,1   4   9  10  11 
1.224786, 1.348801, -0.220094, 304,1   4   8  10  11 
1.255890, 1.411063, -0.225340, 304,1   4   8   9  11 
1.311639, 1.539590, -0.217661, 304,1   4   8   9  10 
1.274273, 1.465279, -0.217303, 351,1   4   7  10  11 
1.296787, 1.508572, -0.217303, 351,1   4   7   9  11 
1.284050, 1.483647, -0.217303, 351,1   4   7   9  10 
1.280156, 1.668454, -0.291795, 349,1   4   7   8  11 
1.264376, 1.633551, -0.291544, 349,1   4   7   8  10 
1.280156, 1.668454, -0.291795, 349,1  4  7  8  9 
1.189340, 1.144876, -0.192624, 342,1   4   6  10  11 
1.213529, 1.189016, -0.199747, 347,1   4   6   9  11 
1.285585, 1.323884, -0.196731, 345,1   4   6   9  10 
1.285730, 1.487186, -0.245179, 349,1   4   6   8  11 
1.323211, 1.581434, -0.244320, 349,1   4   6   8  10 
1.321696, 1.580760, -0.243855, 349,1  4  6  8  9 
1.214255, 1.387934, -0.269074, 349,1   4   6   7  11 
1.201515, 1.363996, -0.269074, 349,1   4   6   7  10 
1.215245, 1.390416, -0.269074, 349,1  4  6  7  9 
1.297229, 1.724837, -0.328429, 349,1  4  6  7  8 
1.740701, 2.279653, -0.194772, 220,1   4   5  10  11 
1.765859, 2.358292, -0.194772, 220,1   4   5   9  11 
1.814349, 2.537314, -0.194772, 220,1   4   5   9  10 
1.459098, 1.788562, -0.218653, 349,1   4   5   8  11 
1.496349, 1.897998, -0.209969, 349,1   4   5   8  10 
1.501711, 1.911988, -0.216451, 349,1  4  5  8  9 
1.727174, 2.700963, -0.272201, 220,1   4   5   7  11 
1.711313, 2.652556, -0.272201, 220,1   4   5   7  10 
1.727174, 2.700963, -0.272201, 220,1  4  5  7  9 
1.466494, 2.096872, -0.279910, 349,1  4  5  7  8 
1.706308, 2.276846, -0.224216, 208,1   4   5   6  11 
1.745813, 2.417981, -0.224216, 211,1   4   5   6  10 
1.741278, 2.411380, -0.224216, 211,1  4  5  6  9 
1.504870, 1.934384, -0.266200, 349,1  4  5  6  8 
1.695958, 2.663499, -0.298813, 342,1  4  5  6  7 
1.175957, 1.041782, -0.156733, 220,1   3   9  10  11 
1.141523, 1.159086, -0.249772, 304,1   3   8  10  11 
1.181547, 1.228555, -0.254818, 304,1   3   8   9  11 
1.103407, 1.123823, -0.258627, 304,1   3   8   9  10 
1.363161, 1.517608, -0.154589, 220,1   3   7  10  11 
1.403316, 1.592155, -0.156858, 219,1   3   7   9  11 
1.376308, 1.550398, -0.154589, 220,1   3   7   9  10 
1.400709, 1.813679, -0.225731, 304,1   3   7   8  11 
1.367138, 1.750129, -0.222551, 304,1   3   7   8  10 
1.429339, 1.880167, -0.222826, 304,1  3  7  8  9 
0.972883, 0.835814, -0.224022, 349,1   3   6  10  11 
1.031471, 0.911389, -0.230869, 349,1   3   6   9  11 
0.960154, 0.836426, -0.227970, 349,1   3   6   9  10 
1.107408, 1.134675, -0.277064, 349,1   3   6   8  11 
1.104793, 1.134591, -0.250239, 349,1   3   6   8  10 
1.016057, 0.999181, -0.279571, 349,1  3  6  8  9 
1.232960, 1.341763, -0.222050, 349,1   3   6   7  11 
1.230429, 1.340150, -0.222050, 349,1   3   6   7  10 
1.263313, 1.392975, -0.222050, 349,1  3  6  7  9 
1.304081, 1.650072, -0.245432, 349,1  3  6  7  8 
1.449042, 1.662951, -0.193536, 220,1   3   5  10  11 
1.487402, 1.749443, -0.193536, 220,1   3   5   9  11 
1.431993, 1.668723, -0.200954, 220,1   3   5   9  10 
1.374211, 1.542090, -0.198022, 220,1   3   5   8  11 
1.365603, 1.539936, -0.178689, 220,1   3   5   8  10 
1.361723, 1.510675, -0.201143, 220,1  3  5  8  9 
1.681010, 2.483803, -0.191364, 220,1   3   5   7  11 
1.656767, 2.436023, -0.191364, 220,1   3   5   7  10 
1.712791, 2.574036, -0.191364, 220,1  3  5  7  9 
1.526282, 2.146206, -0.178689, 220,1  3  5  7  8 
1.391901, 1.606826, -0.217571, 220,1   3   5   6  11 
1.426466, 1.677857, -0.217571, 219,1   3   5   6  10 
1.331394, 1.492661, -0.217571, 349,1  3  5  6  9 
1.234704, 1.305330, -0.217513, 349,1  3  5  6  8 
1.602570, 2.353351, -0.217571, 220,1  3  5  6  7 
1.154549, 1.073918, -0.174036, 219,1   3   4  10  11 
1.210185, 1.158282, -0.181324, 219,1   3   4   9  11 
1.312504, 1.333676, -0.178239, 213,1   3   4   9  10 
1.192998, 1.279466, -0.235974, 304,1   3   4   8  11 
1.243238, 1.383115, -0.226389, 304,1   3   4   8  10 
1.261312, 1.415731, -0.225014, 304,1  3  4  8  9 
1.372735, 1.592628, -0.171937, 219,1   3   4   7  11 
1.365299, 1.576152, -0.171937, 219,1   3   4   7  10 
1.393380, 1.631156, -0.171937, 219,1  3  4  7  9 
1.421364, 1.887717, -0.217591, 304,1  3  4  7  8 
1.025603, 0.935735, -0.237040, 349,1   3   4   6  11 
1.109747, 1.061550, -0.229241, 349,1   3   4   6  10 
1.131691, 1.094796, -0.234890, 349,1  3  4  6  9 
1.206460, 1.328899, -0.268234, 349,1  3  4  6  8 
1.290454, 1.470177, -0.222050, 349,1  3  4  6  7 
1.567434, 1.966725, -0.191364, 218,1   3   4   5  11 
1.619961, 2.117094, -0.191364, 145,1   3   4   5  10 
1.635226, 2.154478, -0.191364, 143,1  3  4  5  9 
1.528535, 1.899285, -0.187996, 145,1  3  4  5  8 
1.756468, 2.730944, -0.191364, 216,1  3  4  5  7 
1.489878, 1.859524, -0.217834, 349,1  3  4  5  6 
1.255868, 1.177624, -0.172754, 220,1   2   9  10  11 
1.133036, 1.208850, -0.289054, 304,1   2   8  10  11 
1.172451, 1.281151, -0.293836, 304,1   2   8   9  11 
1.100283, 1.174283, -0.292811, 304,1   2   8   9  10 
1.357890, 1.548444, -0.167566, 162,1   2   7  10  11 
1.405961, 1.639398, -0.169799, 127,1   2   7   9  11 
1.334212, 1.508628, -0.167566, 127,1   2   7   9  10 
1.321505, 1.733937, -0.269051, 304,1   2   7   8  11 
1.306114, 1.701860, -0.269051, 304,1   2   7   8  10 
1.357519, 1.811359, -0.269051, 304,1  2  7  8  9 
1.252280, 1.168957, -0.184416, 349,1   2   6  10  11 
1.296025, 1.240129, -0.191612, 349,1   2   6   9  11 
1.197438, 1.120779, -0.189631, 349,1   2   6   9  10 
1.261990, 1.412623, -0.290975, 304,1   2   6   8  11 
1.216226, 1.341534, -0.284011, 304,1   2   6   8  10 
1.130630, 1.191591, -0.288773, 304,1  2  6  8  9 
1.427731, 1.671951, -0.179301, 186,1   2   6   7  11 
1.398216, 1.620128, -0.179301, 186,1   2   6   7  10 
1.432953, 1.681754, -0.179301, 186,1  2  6  7  9 
1.395296, 1.889057, -0.269051, 304,1  2  6  7  8 
