0.803,1.7,1.4,0.473,1.852,2.743,5.01,1.536,3.489,1.35,2.952
0.796,1.693,1.394,0.473,1.822,2.734,5.05,1.512,3.481,1.35,2.943
0.8112,1.702,1.388,0.48,1.848,2.787,5.165,1.529,3.55,1.371,3.004
0.839,1.698,1.39,0.493,1.886,2.846,5.338,1.564,3.653,1.407,3.09
0.8404,1.702,1.386,0.493,1.895,2.822,5.259,1.568,3.65,1.403,3.071
0.8384,1.688,1.374,0.491,1.899,2.833,5.243,1.571,3.631,1.397,3.055
0.837,1.692,1.376,0.489,1.900,2.82,5.213,1.568,3.625,1.395,3.048
0.8362,1.691,1.378,0.491,1.900,2.83,5.232,1.572,3.626,1.395,3.057
0.8252,1.691,1.38,0.485,1.879,2.818,5.205,1.553,3.603,1.391,3.044
0.8268,1.703,1.38,0.484,1.884,2.815,5.227,1.554,3.598,1.388,3.039
0.825,1.707,1.387,0.484,1.885,2.808,5.2,1.559,3.603,1.381,3.025
0.8212,1.695,1.384,0.48,1.872,2.795,5.195,1.538,3.576,1.376,3.012
0.8188,1.699,1.385,0.48,1.881,2.792,5.182,1.548,3.594,1.376,3.01
0.8198,1.694,1.382,0.479,1.885,2.796,5.165,1.55,3.575,1.374,3.002
0.8212,1.703,1.398,0.479,1.884,2.793,5.194,1.548,3.578,1.375,3.008
0.8274,1.693,1.405,0.479,1.887,2.806,5.217,1.553,3.59,1.381,3.02
0.8374,1.71,1.445,0.481,1.907,2.82,5.222,1.562,3.611,1.386,3.031
0.8348,1.722,1.451,0.482,1.902,2.827,5.239,1.567,3.611,1.386,3.034
0.8344,1.717,1.449,0.481,1.913,2.826,5.237,1.564,3.608,1.387,3.031
0.8256,1.715,1.443,0.48,1.894,2.819,5.229,1.564,3.589,1.382,3.022
0.8034,1.661,1.404,0.471,1.843,2.758,5.153,1.517,3.531,1.352,2.978
0.8082,1.685,1.417,0.469,1.851,2.757,5.131,1.524,3.521,1.355,2.968
0.8036,1.672,1.415,0.467,1.839,2.746,5.096,1.514,3.505,1.349,2.952
0.8116,1.712,1.424,0.47,1.861,2.76,5.128,1.532,3.529,1.354,2.966
0.8096,1.701,1.423,0.468,1.858,2.762,5.121,1.531,3.521,1.356,2.966
0.8144,1.701,1.441,0.469,1.863,2.768,5.131,1.532,3.53,1.36,2.968
0.8236,1.728,1.453,0.472,1.873,2.789,5.161,1.54,3.561,1.366,2.986
0.817,1.773,1.465,0.473,1.870,2.78,5.15,1.536,3.545,1.366,2.978
0.8012,1.745,1.447,0.464,1.834,2.746,5.1,1.502,3.488,1.341,2.941
0.8066,1.722,1.446,0.465,1.845,2.743,5.116,1.512,3.51,1.353,2.949
0.8058,1.724,1.445,0.463,1.842,2.74,5.096,1.508,3.499,1.35,2.936
0.8102,1.724,1.435,0.466,1.852,2.75,5.125,1.514,3.511,1.354,2.948
0.8154,1.707,1.449,0.466,1.860,2.759,5.123,1.519,3.525,1.358,2.952
0.8236,1.721,1.464,0.474,1.895,2.789,5.165,1.543,3.562,1.37,2.985
0.8246,1.743,1.477,0.481,1.901,2.793,5.174,1.558,3.578,1.375,2.996
0.825,1.74,1.477,0.478,1.900,2.786,5.16,1.559,3.579,1.373,2.99
0.8254,1.735,1.508,0.479,1.902,2.798,5.151,1.56,3.572,1.375,2.989
0.8252,1.734,1.521,0.486,1.898,2.798,5.15,1.558,3.577,1.377,2.994
0.8154,1.717,1.506,0.483,1.884,2.783,5.104,1.545,3.547,1.365,2.975
0.8264,1.717,1.507,0.49,1.912,2.814,5.164,1.565,3.594,1.381,3.017
0.8228,1.725,1.51,0.492,1.903,2.815,5.154,1.566,3.583,1.382,3.01
0.826,1.733,1.512,0.492,1.905,2.814,5.158,1.568,3.589,1.38,3.009
0.8258,1.728,1.514,0.496,1.902,2.832,5.171,1.558,3.601,1.385,3.024
0.8312,1.739,1.516,0.502,1.917,2.868,5.24,1.575,3.641,1.407,3.063
0.8316,1.762,1.521,0.503,1.924,2.868,5.224,1.581,3.641,1.401,3.063
0.83,1.751,1.52,0.501,1.915,2.847,5.203,1.573,3.627,1.398,3.05
0.8272,1.738,1.511,0.499,1.912,2.847,5.185,1.571,3.622,1.394,3.039
0.8256,1.737,1.506,0.497,1.897,2.839,5.218,1.561,3.611,1.39,3.038
0.8252,1.734,1.51,0.496,1.891,2.833,5.209,1.557,3.61,1.388,3.033
0.832,1.738,1.513,0.499,1.910,2.846,5.24,1.568,3.631,1.397,3.049
0.8238,1.719,1.505,0.494,1.891,2.828,5.207,1.558,3.606,1.388,3.032
0.8288,1.702,1.498,0.502,1.901,2.845,5.271,1.572,3.641,1.401,3.063
0.8234,1.706,1.488,0.503,1.895,2.842,5.249,1.565,3.627,1.397,3.055
0.8222,1.727,1.505,0.505,1.896,2.854,5.255,1.564,3.63,1.399,3.058
0.8276,1.723,1.515,0.504,1.909,2.866,5.273,1.572,3.649,1.405,3.068
0.8246,1.674,1.471,0.502,1.891,2.847,5.227,1.56,3.631,1.399,3.052
0.837,1.732,1.503,0.509,1.919,2.88,5.285,1.579,3.667,1.416,3.082
0.84,1.709,1.497,0.516,1.934,2.897,5.339,1.592,3.693,1.423,3.112
0.8402,1.719,1.495,0.522,1.938,2.903,5.347,1.603,3.707,1.428,3.125
0.8442,1.703,1.499,0.517,1.945,2.894,5.338,1.605,3.706,1.43,3.118
0.845,1.733,1.539,0.521,1.947,2.9,5.338,1.609,3.704,1.427,3.115
0.8436,1.739,1.549,0.525,1.947,2.904,5.335,1.607,3.712,1.431,3.125
0.84,1.759,1.56,0.523,1.938,2.896,5.308,1.599,3.696,1.426,3.109
0.8402,1.752,1.558,0.529,1.938,2.921,5.37,1.601,3.721,1.432,3.136
0.8476,1.778,1.579,0.534,1.956,2.948,5.418,1.618,3.746,1.443,3.16
