1.0986,1.6,1.2357,2.1494,2.8696,1.5495
1.1631,1.589,1.2223,2.1387,2.8226,1.605
1.1757,1.563,1.2052,2.186,2.9223,1.6168
1.1642,1.596,1.2273,2.1695,2.9031,1.5868
1.1578,1.592,1.2213,2.1945,2.9516,1.5911
1.1294,1.595,1.215,2.1375,2.9019,1.5639
1.1525,1.572,1.2067,2.1292,2.8757,1.5694
1.15,1.581,1.2113,2.123,2.9033,1.5647
1.1564,1.549,1.1902,2.1067,2.8768,1.5598
1.1869,1.563,1.1982,2.1501,2.9169,1.6033
1.1893,1.574,1.2122,2.1669,2.9552,1.5962
1.175,1.598,1.231,2.1759,2.9729,1.5929
1.2184,1.579,1.2149,2.2297,3.0486,1.6224
1.2362,1.552,1.1944,2.2247,3.0421,1.6278
1.2833,1.566,1.2028,2.2503,3.041,1.6692
1.2912,1.576,1.2135,2.27,3.0498,1.6735
1.2963,1.588,1.2281,2.2459,2.9903,1.6698
1.2755,1.587,1.2266,2.24,3.0028,1.654
1.277,NaN,NaN,2.2514,3.0004,1.6579
1.2447,1.586,1.2237,2.1971,2.9363,1.611
1.2629,1.613,1.239,2.2178,2.9511,1.6253
1.261,1.6,1.2307,2.2369,2.9825,1.6268
1.2458,1.581,1.2199,2.2013,2.9152,1.6125
1.1606,1.551,1.2033,2.0185,2.6863,1.5041
1.1689,1.549,1.2081,1.9906,2.6103,1.5045
1.1864,1.539,1.1952,2.0415,2.6635,1.5312
1.1142,1.499,1.1725,1.8681,2.4457,1.4309
1.1357,1.487,1.1596,1.8986,2.4384,1.4566
1.0849,1.491,1.1603,1.7709,2.292,1.3859
1.093,1.508,1.1692,1.7732,2.3342,1.3947
1.0805,1.457,1.1406,1.7118,2.2432,1.3701
1.0997,1.486,1.1594,1.7697,2.366,1.3964
1.068,1.444,1.1349,1.7029,2.2998,1.3528
1.0708,NaN,NaN,1.7278,2.3669,1.3588
1.1005,1.443,1.1345,1.7908,2.439,1.3978
1.0848,1.439,1.1212,1.7737,2.3986,1.3767
1.0597,1.441,1.127,1.7031,2.2989,1.3385
1.068,1.482,1.1495,1.731,2.3392,1.3516
1.0736,1.459,1.1312,1.7492,2.3493,1.3576
1.0234,1.473,1.1469,1.62,2.1697,1.2796
1.0171,1.434,1.1343,1.5984,2.1734,1.274
1.0016,1.454,1.1404,1.5298,2.074,1.2431
1.0281,1.487,1.1683,1.5869,2.1699,1.2818
1.0182,1.49,1.1681,1.5665,2.1683,1.2624
1.0357,1.456,1.146,1.621,2.2605,1.2884
1.0332,1.45,1.152,1.6278,2.2764,1.2831
1.0411,1.447,1.152,1.6603,2.317,1.2986
1.0331,1.394,1.1293,1.6437,2.2829,1.2896
1.0232,NaN,NaN,1.6447,2.3056,1.2823
1.0493,1.419,1.1361,1.7126,2.4036,1.3205
1.0577,1.455,1.1568,1.7325,2.4189,1.3315
1.0558,1.436,1.15,1.7284,2.3906,1.328
1.056,1.441,1.1506,1.7349,2.4136,1.327
1.0759,1.464,1.1666,1.7709,2.4529,1.3552
1.0688,1.442,1.1541,1.7612,2.4212,1.3425
1.0745,1.456,1.1599,1.7729,2.4045,1.3508
1.0225,1.471,1.1735,1.6322,2.2145,1.2714
1.0327,1.469,1.1716,1.6389,2.1888,1.2836
1.005,1.46,1.1642,1.5525,2.0391,1.2525
1.0239,1.505,1.1908,1.5884,2.1007,1.2762
1.0659,1.508,1.1975,1.6697,2.1937,1.3277
1.0651,1.503,1.2003,1.6767,2.1818,1.3307
1.072,1.501,1.202,1.6315,2.0701,1.3458
1.0786,1.488,1.1999,1.6695,2.1215,1.3507
1.072,1.473,1.1854,1.6729,2.1758,1.3515
1.0563,1.485,1.1926,1.6301,2.141,1.3362
1.0521,1.483,1.1932,1.6041,2.1035,1.3127
1.0523,1.504,1.2088,1.6018,2.1023,1.314
1.0681,1.506,1.2074,1.6556,2.1996,1.335
1.0647,1.509,1.2082,1.6418,2.1699,1.3379
1.0585,1.524,1.2167,1.6197,2.1472,1.3445
1.0733,1.518,1.2208,1.6731,2.2693,1.3603
1.0904,1.514,1.2199,1.7323,2.3703,1.3809
1.1154,1.524,1.2248,1.7758,2.425,1.4138
1.107,1.531,1.2266,1.7688,2.4189,1.4043
1.1103,1.518,1.2181,1.7814,2.4606,1.408
1.0993,1.524,1.2215,1.7523,2.4158,1.3855
1.1069,NaN,NaN,1.7691,2.4119,1.3918
1.1018,1.523,1.2235,1.7577,2.3934,1.3802
1.0905,1.543,1.2312,1.7239,2.341,1.3655
1.1116,1.546,1.2326,1.7867,2.449,1.3999
1.1115,1.538,1.2257,1.7922,2.4399,1.4008
1.1066,1.554,1.233,1.783,2.4061,1.4021
1.1189,1.535,1.2182,1.8304,2.4887,1.4206
1.1205,1.562,1.233,1.841,2.5078,1.4176
1.1048,1.537,1.2173,1.8139,2.4548,1.3978
1.0976,1.538,1.2211,1.7961,2.4347,1.3871
1.1102,1.53,1.2161,1.8359,2.4929,1.4064
1.1061,1.542,1.2272,1.8209,2.4719,1.4012
1.1179,1.562,1.2392,1.8481,2.5049,1.4204
1.1236,1.569,1.2452,1.8646,2.5383,1.4259
1.122,1.565,1.2443,1.8591,2.5221,1.4244
1.1074,1.57,1.2499,1.8289,2.4742,1.406
1.1094,1.559,1.2521,1.8361,2.4818,1.4098
1.087,1.557,1.2508,1.7525,2.3419,1.3845
1.0848,1.562,1.2485,1.7385,2.3037,1.3774
1.0924,1.541,1.2504,1.7496,2.3331,1.3831
1.0907,1.546,1.2523,1.7404,2.3222,1.3775
1.0963,1.533,1.2501,1.7602,2.3538,1.3845
1.0943,1.52,1.2513,1.7519,2.3439,1.3793
1.0912,1.505,1.2421,1.7441,2.3534,1.3771
1.0946,1.489,1.2288,1.7432,2.3354,1.3762
1.1188,1.488,1.2271,1.796,2.4215,1.4003
1.1142,1.487,1.2271,1.7972,2.4147,1.3988
1.1158,1.491,1.2304,1.8071,2.429,1.4005
1.0911,1.499,1.2358,1.7378,2.3254,1.3663
1.0768,1.501,1.2348,1.6739,2.2425,1.3383
1.0814,1.525,1.2525,1.6726,2.2431,1.3396
1.089,1.509,1.2407,1.6685,2.222,1.3456
1.089,1.497,1.2358,1.6692,2.2213,1.3487
1.0841,1.498,1.2308,1.6657,2.211,1.3425
1.0893,1.519,1.2446,1.6944,2.2471,1.3511
1.0845,1.497,1.2306,1.6891,2.2731,1.3481
1.0782,1.503,1.2312,1.6423,2.2064,1.34
1.0761,1.502,1.2326,1.6532,2.2251,1.3383
1.0803,1.518,1.2397,1.6728,2.2562,1.3449
1.0845,1.514,1.236,1.6953,2.2928,1.349
1.0784,1.545,1.253,1.6762,2.2681,1.3391
1.0766,1.562,1.2659,1.6683,2.259,1.3374
1.0779,1.562,1.2632,1.6766,2.2798,1.3393
1.0806,1.57,1.2675,1.6761,2.2623,1.339
1.0799,NaN,NaN,1.6684,2.2499,1.3407
1.1058,1.58,1.2718,1.7379,2.3615,1.3849
1.1092,1.581,1.2754,1.7458,2.3723,1.3812
1.112,1.58,1.2752,1.7572,2.3942,1.3837
1.1211,1.575,1.2735,1.7639,2.4147,1.3939
1.1222,1.572,1.2739,1.7688,2.4107,1.3902
1.1227,1.572,1.2778,1.7674,2.4083,1.3899
1.1149,1.574,1.2817,1.7628,2.3974,1.3856
1.0893,1.545,1.2617,1.6831,2.2572,1.3446
1.0962,1.545,1.2592,1.6863,2.2632,1.3479
1.1109,1.545,1.2609,1.7425,2.3389,1.3655
1.1032,1.544,1.26,1.736,2.3097,1.357
1.1138,1.528,1.2568,1.7461,2.3326,1.3639
1.1155,1.535,1.2624,1.7528,2.329,1.3653
1.1122,1.538,1.2647,1.733,2.301,1.3626
1.1215,1.541,1.2678,1.7597,2.3588,1.3746
1.1156,1.557,1.2795,1.7512,2.3511,1.3687
1.1062,1.496,1.2355,1.7292,2.3403,1.3537
1.1229,1.479,1.2239,1.7707,2.4104,1.3722
1.1267,1.514,1.2489,1.7895,2.437,1.3792
1.1272,1.535,1.2665,1.7937,2.4296,1.3857
1.1299,1.554,1.2832,1.7949,2.4457,1.3876
1.1295,1.565,1.2894,1.7917,2.4278,1.3882
1.1207,NaN,NaN,1.8272,2.4681,1.41
1.1027,1.557,1.2824,1.8381,2.4651,1.4118
1.1121,1.575,1.2945,1.8462,2.4605,1.4161
1.1029,1.58,1.2928,1.8533,2.4522,1.4161
1.1026,1.605,1.3129,1.8484,2.4579,1.4111
1.1086,1.614,1.3171,1.8521,2.4361,1.4165
1.1339,1.624,1.3284,1.8759,2.4668,1.4459
1.1352,1.619,1.3275,1.8911,2.5073,1.4533
1.1279,1.629,1.3335,1.8939,2.5158,1.4506
1.1352,1.625,1.3314,1.8901,2.4844,1.4516
1.1257,1.639,1.3376,1.8808,2.4699,1.4455
1.1126,1.634,1.3359,1.8855,2.4952,1.4397
1.1112,1.652,1.3412,1.8815,2.4895,1.4357
1.1182,1.647,1.3348,1.8888,2.4859,1.4421
1.1065,1.648,1.3368,1.874,2.4697,1.4308
1.109,1.653,1.3364,1.879,2.4652,1.4334
1.1259,1.653,1.3352,1.904,2.5012,1.45
1.1018,1.661,1.3315,1.8259,2.3685,1.4273
1.1139,1.666,1.3322,1.8295,2.3517,1.4297
1.1191,1.667,1.3327,1.8177,2.3331,1.4236
1.1088,1.67,1.3261,1.79,2.308,1.4119
1.1128,1.661,1.3212,1.8073,2.3233,1.4168
1.1182,1.66,1.3205,1.816,2.3179,1.4187
1.1274,1.67,1.326,1.8277,2.341,1.422
1.1393,1.686,1.3366,1.818,2.3187,1.4248
1.1516,1.689,1.3395,1.8441,2.3418,1.4371
1.1569,1.691,1.3396,1.8592,2.3677,1.4469
1.1476,1.686,1.3349,1.8526,2.3487,1.4415
1.1459,1.686,1.3358,1.8259,2.3124,1.4382
1.1732,1.694,1.3405,1.8468,2.3345,1.4639
1.2139,1.698,1.342,1.8892,2.4093,1.5074
1.2248,1.685,1.3324,1.897,2.4179,1.5008
1.2126,1.682,1.3302,1.9026,2.4254,1.4984
1.2108,1.689,1.3374,1.903,2.4183,1.4944
1.2012,1.686,1.3343,1.906,2.4215,1.4953
1.1943,1.698,1.3422,1.8829,2.3812,1.4836
1.1968,1.699,1.3435,1.8848,2.3886,1.4854
1.1862,1.683,1.3333,1.8869,2.408,1.4807
1.1779,1.685,1.3351,1.8714,2.3955,1.4716
1.1704,1.685,1.3307,1.8797,2.4053,1.471
1.1716,1.697,1.3449,1.8846,2.4089,1.4712
1.1706,1.691,1.3415,1.8843,2.4115,1.4731
1.1906,1.691,1.3404,1.8868,2.4073,1.4801
1.1722,1.692,1.3378,1.8717,2.396,1.4691
1.1757,1.696,1.3423,1.8644,2.3848,1.4741
1.1821,NaN,NaN,1.8746,2.3974,1.477
1.1901,1.706,1.3444,1.9046,2.4407,1.4871
1.1874,1.704,1.3421,1.905,2.429,1.4865
1.1853,1.695,1.3406,1.9118,2.4412,1.4858
1.1756,1.654,1.3091,1.8988,2.4193,1.477
1.1517,1.688,1.3328,1.8461,2.3569,1.4519
1.154,1.669,1.3099,1.8542,2.3572,1.4513
1.1409,1.681,1.3122,1.8423,2.3558,1.4422
1.1534,1.696,1.3186,1.8614,2.378,1.4525
1.1522,1.694,1.3151,1.8607,2.3705,1.4502
1.1626,1.715,1.3321,1.8616,2.3745,1.4548
1.1853,1.722,1.336,1.874,2.3812,1.4655
1.1719,1.715,1.3314,1.8698,2.3683,1.459
1.154,1.702,1.3214,1.8327,2.3318,1.4363
1.1673,1.717,1.328,1.8453,2.3512,1.4445
1.1676,1.72,1.3359,1.8441,2.3498,1.4407
1.1747,1.708,1.324,1.8498,2.3569,1.4468
1.1853,1.723,1.3359,1.8582,2.3613,1.4507
1.1888,1.735,1.3379,1.8929,2.4243,1.4679
1.191,1.712,1.3231,1.9039,2.4268,1.4732
1.1893,1.715,1.3276,1.9028,2.4253,1.4703
1.1872,1.71,1.3242,1.9036,2.4243,1.4716
1.1884,1.708,1.3218,1.8992,2.4092,1.4728
1.1746,1.709,1.322,1.8827,2.3805,1.4611
1.1868,1.722,1.3285,1.9108,2.4131,1.4797
1.182,1.721,1.3317,1.9067,2.3987,1.4775
1.1841,1.72,1.3297,1.9077,2.4079,1.4788
1.1849,1.733,1.3343,1.9009,2.3947,1.4827
1.1957,1.757,1.3431,1.92,2.4159,1.5003
1.2025,1.751,1.339,1.9268,2.4151,1.5001
1.2013,1.739,1.3359,1.9171,2.3982,1.4947
1.1949,1.731,1.3324,1.9133,2.396,1.4908
1.1919,1.723,1.3308,1.8955,2.3776,1.4888
1.193,1.716,1.3262,1.8943,2.3713,1.4869
1.2063,1.707,1.3189,1.9106,2.3892,1.4967
1.1919,1.688,1.3073,1.8952,2.3566,1.4858
1.199,1.671,1.3006,1.9036,2.3639,1.4996
1.1942,1.665,1.2989,1.8974,2.3553,1.4948
1.1909,1.71,1.3317,1.899,2.3394,1.4958
1.1979,1.723,1.339,1.9091,2.3612,1.5022
1.2036,1.731,1.3542,1.8946,2.3325,1.4945
1.219,1.705,1.3581,1.9191,2.354,1.5108
1.2227,1.711,1.3606,1.9331,2.358,1.5225
1.2231,1.697,1.3639,1.942,2.3738,1.5278
1.233,1.726,1.3785,1.9495,2.3929,1.5276
1.229,NaN,NaN,1.9509,2.3963,1.5277
